date,Room Number,Floor Cleaning Start Time,Floor Cleaning End Time,Deep Cleaning Start Time,Deep Cleaning End Time,Floor Cleaning Duration,Deep Cleaning Duration,Avg Occupants,T_Occupancy,T_time,Max Occupancy,Min Occupancy,Camera1,Camera2,Camera3,raw,num_of_duplicate_rows
2022-03-31,M1 Separation Room,0,0,09:48:36,09:49:22,0.0,0.7666666666666667,3,3,09:49:12,3,2,0,3,0.0,"[3, '09:49:12', 0, 3, 0.0]",6
2022-03-31,M1 Separation Room,0,0,09:48:36,09:49:22,0.0,0.7666666666666667,3,2,09:49:22,3,2,0,2,0.0,"[2, '09:49:22', 0, 2, 0.0]",6
2022-03-31,M1 Separation Room,0,0,09:56:13,09:57:58,0.0,1.75,4,3,09:56:13,6,3,0,3,0.0,"[3, '09:56:13', 0, 3, 0.0]",7
2022-03-31,M1 Separation Room,0,0,09:56:13,09:57:58,0.0,1.75,4,4,09:56:43,6,3,0,4,0.0,"[4, '09:56:43', 0, 4, 0.0]",7
2022-03-31,M1 Separation Room,0,0,09:56:13,09:57:58,0.0,1.75,4,3,09:56:54,6,3,0,3,0.0,"[3, '09:56:54', 0, 3, 0.0]",7
2022-03-31,M1 Separation Room,0,0,09:56:13,09:57:58,0.0,1.75,4,4,09:57:11,6,3,0,4,0.0,"[4, '09:57:11', 0, 4, 0.0]",7
2022-03-31,M1 Separation Room,0,0,09:56:13,09:57:58,0.0,1.75,4,3,09:57:27,6,3,0,3,0.0,"[3, '09:57:27', 0, 3, 0.0]",7
2022-03-31,M1 Separation Room,0,0,09:56:13,09:57:58,0.0,1.75,4,3,09:57:42,6,3,0,3,0.0,"[3, '09:57:42', 0, 3, 0.0]",7
2022-03-31,M1 Separation Room,0,0,09:56:13,09:57:58,0.0,1.75,4,6,09:57:58,6,3,3,3,0.0,"[6, '09:57:58', 3, 3, 0.0]",7
2022-03-31,M1 Separation Room,0,0,09:58:00,10:02:33,0.0,4.55,3,2,09:58:00,4,2,0,2,0.0,"[2, '09:58:00', 0, 2, 0.0]",9
2022-03-31,M1 Separation Room,0,0,09:58:00,10:02:33,0.0,4.55,3,2,09:58:09,4,2,0,2,0.0,"[2, '09:58:09', 0, 2, 0.0]",9
2022-03-31,M1 Separation Room,0,0,09:58:00,10:02:33,0.0,4.55,3,3,09:58:53,4,2,0,3,0.0,"[3, '09:58:53', 0, 3, 0.0]",9
2022-03-31,M1 Separation Room,0,0,09:58:00,10:02:33,0.0,4.55,3,4,09:59:17,4,2,0,4,0.0,"[4, '09:59:17', 0, 4, 0.0]",9
2022-03-31,M1 Separation Room,0,0,09:58:00,10:02:33,0.0,4.55,3,2,10:01:39,4,2,0,2,0.0,"[2, '10:01:39', 0, 2, 0.0]",9
2022-03-31,M1 Separation Room,0,0,09:58:00,10:02:33,0.0,4.55,3,2,10:01:47,4,2,0,2,0.0,"[2, '10:01:47', 0, 2, 0.0]",9
2022-03-31,M1 Separation Room,0,0,09:58:00,10:02:33,0.0,4.55,3,2,10:01:53,4,2,0,2,0.0,"[2, '10:01:53', 0, 2, 0.0]",9
2022-03-31,M1 Separation Room,0,0,09:58:00,10:02:33,0.0,4.55,3,3,10:02:18,4,2,0,3,0.0,"[3, '10:02:18', 0, 3, 0.0]",9
2022-03-31,M1 Separation Room,0,0,09:58:00,10:02:33,0.0,4.55,3,2,10:02:33,4,2,1,1,0.0,"[2, '10:02:33', 1, 1, 0.0]",9
2022-03-31,M1 Separation Room,0,0,10:03:53,10:04:11,0.0,0.3,3,3,10:03:53,3,3,0,3,0.0,"[3, '10:03:53', 0, 3, 0.0]",2
2022-03-31,M1 Separation Room,0,0,10:03:53,10:04:11,0.0,0.3,3,3,10:04:11,3,3,0,3,0.0,"[3, '10:04:11', 0, 3, 0.0]",2
2022-03-31,M1 Separation Room,0,0,10:04:25,10:06:06,0.0,1.6833333333333333,3,3,10:04:25,3,3,0,3,0.0,"[3, '10:04:25', 0, 3, 0.0]",3
2022-03-31,M1 Separation Room,0,0,10:04:25,10:06:06,0.0,1.6833333333333333,3,3,10:05:00,3,3,0,3,0.0,"[3, '10:05:00', 0, 3, 0.0]",3
2022-03-31,M1 Separation Room,0,0,10:04:25,10:06:06,0.0,1.6833333333333333,3,3,10:06:06,3,3,1,2,0.0,"[3, '10:06:06', 1, 2, 0.0]",3
2022-03-31,M1 Separation Room,0,0,10:09:42,10:12:23,0.0,2.683333333333333,5,7,10:09:42,7,3,1,6,0.0,"[7, '10:09:42', 1, 6, 0.0]",2
2022-03-31,M1 Separation Room,0,0,10:09:42,10:12:23,0.0,2.683333333333333,5,3,10:12:23,7,3,1,2,0.0,"[3, '10:12:23', 1, 2, 0.0]",2
2022-03-31,M1 Separation Room,0,0,10:14:26,10:17:16,0.0,2.8333333333333335,3,3,10:14:26,4,2,0,3,0.0,"[3, '10:14:26', 0, 3, 0.0]",4
2022-03-31,M1 Separation Room,0,0,10:14:26,10:17:16,0.0,2.8333333333333335,3,4,10:15:01,4,2,0,4,0.0,"[4, '10:15:01', 0, 4, 0.0]",4
2022-03-31,M1 Separation Room,0,0,10:14:26,10:17:16,0.0,2.8333333333333335,3,3,10:15:24,4,2,0,3,0.0,"[3, '10:15:24', 0, 3, 0.0]",4
2022-03-31,M1 Separation Room,0,0,10:14:26,10:17:16,0.0,2.8333333333333335,3,2,10:17:16,4,2,1,1,0.0,"[2, '10:17:16', 1, 1, 0.0]",4
2022-03-31,M1 Separation Room,0,0,10:26:35,10:26:49,0.0,0.23333333333333334,2,2,10:26:35,2,1,0,2,0.0,"[2, '10:26:35', 0, 2, 0.0]",3
2022-03-31,M1 Separation Room,0,0,10:26:35,10:26:49,0.0,0.23333333333333334,2,2,10:26:45,2,1,0,2,0.0,"[2, '10:26:45', 0, 2, 0.0]",3
2022-03-31,M1 Separation Room,0,0,10:26:35,10:26:49,0.0,0.23333333333333334,2,1,10:26:49,2,1,1,0,0.0,"[1, '10:26:49', 1, 0, 0.0]",3
2022-03-31,M1 Separation Room,0,0,10:27:30,10:28:18,0.0,0.8,1,1,10:27:30,1,1,0,1,0.0,"[1, '10:27:30', 0, 1, 0.0]",2
2022-03-31,M1 Separation Room,0,0,10:27:30,10:28:18,0.0,0.8,1,1,10:28:18,1,1,0,1,0.0,"[1, '10:28:18', 0, 1, 0.0]",2
2022-03-31,M1 Separation Room,0,0,10:29:22,10:30:00,0.0,0.6333333333333333,2,2,10:29:22,2,1,0,2,0.0,"[2, '10:29:22', 0, 2, 0.0]",2
2022-03-31,M1 Separation Room,0,0,10:29:22,10:30:00,0.0,0.6333333333333333,2,1,10:30:00,2,1,1,0,0.0,"[1, '10:30:00', 1, 0, 0.0]",2
2022-03-31,M1 Separation Room,0,0,10:30:50,10:32:11,0.0,1.35,4,2,10:30:50,6,2,1,1,0.0,"[2, '10:30:50', 1, 1, 0.0]",3
2022-03-31,M1 Separation Room,0,0,10:30:50,10:32:11,0.0,1.35,4,2,10:30:55,6,2,1,1,0.0,"[2, '10:30:55', 1, 1, 0.0]",3
2022-03-31,M1 Separation Room,0,0,10:30:50,10:32:11,0.0,1.35,4,6,10:32:11,6,2,2,4,0.0,"[6, '10:32:11', 2, 4, 0.0]",3
2022-04-01,M1 Separation Room,09:56:26,10:09:04,0,0,12.633333333333333,0,1,2,09:56:26,2,0,0,0,2.0,"[2, '09:56:26', 0, 0, 2.0]",2
2022-04-01,M1 Separation Room,09:56:26,10:09:04,0,0,12.633333333333333,0,1,0,10:09:04,2,0,0,0,0.0,"[0, '10:09:04', 0, 0, 0.0]",2
2022-04-01,M1 Separation Room,10:36:07,10:40:10,0,0,4.05,0,1,1,10:36:07,1,1,0,0,1.0,"[1, '10:36:07', 0, 0, 1.0]",4
2022-04-01,M1 Separation Room,10:36:07,10:40:10,0,0,4.05,0,1,1,10:38:11,1,1,0,0,1.0,"[1, '10:38:11', 0, 0, 1.0]",4
2022-04-01,M1 Separation Room,10:36:07,10:40:10,0,0,4.05,0,1,1,10:38:58,1,1,0,0,1.0,"[1, '10:38:58', 0, 0, 1.0]",4
2022-04-01,M1 Separation Room,10:36:07,10:40:10,0,0,4.05,0,1,1,10:40:10,1,1,0,0,1.0,"[1, '10:40:10', 0, 0, 1.0]",4
2022-04-01,M1 Separation Room,10:40:28,10:41:13,0,0,0.75,0,1,1,10:40:28,1,1,0,0,1.0,"[1, '10:40:28', 0, 0, 1.0]",2
2022-04-01,M1 Separation Room,10:40:28,10:41:13,0,0,0.75,0,1,1,10:41:13,1,1,1,0,0.0,"[1, '10:41:13', 1, 0, 0.0]",2
2022-04-01,M1 Separation Room,13:10:16,13:11:37,0,0,1.35,0,2,2,13:10:16,2,2,1,0,1.0,"[2, '13:10:16', 1, 0, 1.0]",2
2022-04-01,M1 Separation Room,13:10:16,13:11:37,0,0,1.35,0,2,2,13:11:37,2,2,2,0,0.0,"[2, '13:11:37', 2, 0, 0.0]",2
2022-04-01,M1 Separation Room,14:19:56,14:20:46,0,0,0.8333333333333334,0,2,2,14:19:56,2,1,1,0,1.0,"[2, '14:19:56', 1, 0, 1.0]",2
2022-04-01,M1 Separation Room,14:19:56,14:20:46,0,0,0.8333333333333334,0,2,1,14:20:46,2,1,0,0,1.0,"[1, '14:20:46', 0, 0, 1.0]",2
2022-04-01,M1 Separation Room,14:29:58,14:30:16,0,0,0.3,0,2,2,14:29:58,2,2,0,1,1.0,"[2, '14:29:58', 0, 1, 1.0]",2
2022-04-01,M1 Separation Room,14:29:58,14:30:16,0,0,0.3,0,2,2,14:30:16,2,2,1,1,0.0,"[2, '14:30:16', 1, 1, 0.0]",2
2022-04-01,M1 Separation Room,17:55:53,17:56:34,0,0,0.6833333333333333,0,1,1,17:55:53,1,0,0,1,0.0,"[1, '17:55:53', 0, 1, 0.0]",3
2022-04-01,M1 Separation Room,17:55:53,17:56:34,0,0,0.6833333333333333,0,1,1,17:56:03,1,0,0,1,0.0,"[1, '17:56:03', 0, 1, 0.0]",3
2022-04-01,M1 Separation Room,17:55:53,17:56:34,0,0,0.6833333333333333,0,1,0,17:56:34,1,0,0,0,0.0,"[0, '17:56:34', 0, 0, 0.0]",3
2022-04-01,M1 Separation Room,18:19:14,18:19:44,0,0,0.5,0,3,3,18:19:14,3,2,1,2,0.0,"[3, '18:19:14', 1, 2, 0.0]",2
2022-04-01,M1 Separation Room,18:19:14,18:19:44,0,0,0.5,0,3,2,18:19:44,3,2,1,1,0.0,"[2, '18:19:44', 1, 1, 0.0]",2
2022-04-01,M1 Separation Room,18:20:22,18:21:54,0,0,1.5333333333333334,0,1,1,18:20:22,1,1,0,1,0.0,"[1, '18:20:22', 0, 1, 0.0]",3
2022-04-01,M1 Separation Room,18:20:22,18:21:54,0,0,1.5333333333333334,0,1,1,18:20:39,1,1,0,1,0.0,"[1, '18:20:39', 0, 1, 0.0]",3
2022-04-01,M1 Separation Room,18:20:22,18:21:54,0,0,1.5333333333333334,0,1,1,18:21:54,1,1,1,0,0.0,"[1, '18:21:54', 1, 0, 0.0]",3
2022-04-01,M1 Separation Room,0,0,11:21:18,11:21:27,0.0,0.15,3,1,11:21:18,5,1,0,1,0.0,"[1, '11:21:18', 0, 1, 0.0]",2
2022-04-01,M1 Separation Room,0,0,11:21:18,11:21:27,0.0,0.15,3,5,11:21:27,5,1,0,3,2.0,"[5, '11:21:27', 0, 3, 2.0]",2
2022-04-01,M1 Separation Room,0,0,11:21:38,11:22:10,0.0,0.5333333333333333,3,1,11:21:38,4,1,0,1,0.0,"[1, '11:21:38', 0, 1, 0.0]",2
2022-04-01,M1 Separation Room,0,0,11:21:38,11:22:10,0.0,0.5333333333333333,3,4,11:22:10,4,1,0,2,2.0,"[4, '11:22:10', 0, 2, 2.0]",2
2022-04-01,M1 Separation Room,0,0,11:22:54,11:23:08,0.0,0.23333333333333334,3,1,11:22:54,4,1,0,1,0.0,"[1, '11:22:54', 0, 1, 0.0]",2
2022-04-01,M1 Separation Room,0,0,11:22:54,11:23:08,0.0,0.23333333333333334,3,4,11:23:08,4,1,1,2,1.0,"[4, '11:23:08', 1, 2, 1.0]",2
2022-04-01,M1 Separation Room,0,0,11:23:43,11:24:32,0.0,0.8166666666666667,2,1,11:23:43,2,1,0,1,0.0,"[1, '11:23:43', 0, 1, 0.0]",2
2022-04-01,M1 Separation Room,0,0,11:23:43,11:24:32,0.0,0.8166666666666667,2,2,11:24:32,2,1,0,1,1.0,"[2, '11:24:32', 0, 1, 1.0]",2
2022-04-01,M1 Separation Room,0,0,11:25:09,11:25:14,0.0,0.08333333333333333,2,1,11:25:09,3,1,0,1,0.0,"[1, '11:25:09', 0, 1, 0.0]",2
2022-04-01,M1 Separation Room,0,0,11:25:09,11:25:14,0.0,0.08333333333333333,2,3,11:25:14,3,1,0,2,1.0,"[3, '11:25:14', 0, 2, 1.0]",2
2022-04-01,M1 Separation Room,0,0,15:39:02,15:39:14,0.0,0.2,1,1,15:39:02,1,0,0,1,0.0,"[1, '15:39:02', 0, 1, 0.0]",2
2022-04-01,M1 Separation Room,0,0,15:39:02,15:39:14,0.0,0.2,1,0,15:39:14,1,0,0,0,0.0,"[0, '15:39:14', 0, 0, 0.0]",2
2022-04-01,M1 Separation Room,0,0,15:45:58,15:46:15,0.0,0.2833333333333333,1,1,15:45:58,1,0,0,1,0.0,"[1, '15:45:58', 0, 1, 0.0]",2
2022-04-01,M1 Separation Room,0,0,15:45:58,15:46:15,0.0,0.2833333333333333,1,0,15:46:15,1,0,0,0,0.0,"[0, '15:46:15', 0, 0, 0.0]",2
2022-04-01,M1 Separation Room,0,0,15:47:22,15:47:34,0.0,0.2,1,1,15:47:22,1,0,0,1,0.0,"[1, '15:47:22', 0, 1, 0.0]",2
2022-04-01,M1 Separation Room,0,0,15:47:22,15:47:34,0.0,0.2,1,0,15:47:34,1,0,0,0,0.0,"[0, '15:47:34', 0, 0, 0.0]",2
2022-04-01,M1 Separation Room,0,0,15:48:04,15:48:42,0.0,0.6333333333333333,1,1,15:48:04,1,0,0,1,0.0,"[1, '15:48:04', 0, 1, 0.0]",2
2022-04-01,M1 Separation Room,0,0,15:48:04,15:48:42,0.0,0.6333333333333333,1,0,15:48:42,1,0,0,0,0.0,"[0, '15:48:42', 0, 0, 0.0]",2
2022-04-01,M1 Separation Room,0,0,15:54:59,15:55:08,0.0,0.15,1,1,15:54:59,1,0,0,1,0.0,"[1, '15:54:59', 0, 1, 0.0]",2
2022-04-01,M1 Separation Room,0,0,15:54:59,15:55:08,0.0,0.15,1,0,15:55:08,1,0,0,0,0.0,"[0, '15:55:08', 0, 0, 0.0]",2
2022-04-01,M1 Separation Room,0,0,16:00:38,16:02:26,0.0,1.8,2,2,16:00:38,2,0,1,1,0.0,"[2, '16:00:38', 1, 1, 0.0]",5
2022-04-01,M1 Separation Room,0,0,16:00:38,16:02:26,0.0,1.8,2,1,16:01:06,2,0,0,1,0.0,"[1, '16:01:06', 0, 1, 0.0]",5
2022-04-01,M1 Separation Room,0,0,16:00:38,16:02:26,0.0,1.8,2,2,16:01:37,2,0,1,1,0.0,"[2, '16:01:37', 1, 1, 0.0]",5
2022-04-01,M1 Separation Room,0,0,16:00:38,16:02:26,0.0,1.8,2,2,16:01:57,2,0,1,1,0.0,"[2, '16:01:57', 1, 1, 0.0]",5
2022-04-01,M1 Separation Room,0,0,16:00:38,16:02:26,0.0,1.8,2,0,16:02:26,2,0,0,0,0.0,"[0, '16:02:26', 0, 0, 0.0]",5
2022-04-01,M1 Separation Room,0,0,17:24:16,17:25:25,0.0,1.15,1,1,17:24:16,2,0,0,1,0.0,"[1, '17:24:16', 0, 1, 0.0]",4
2022-04-01,M1 Separation Room,0,0,17:24:16,17:25:25,0.0,1.15,1,2,17:24:51,2,0,0,2,0.0,"[2, '17:24:51', 0, 2, 0.0]",4
2022-04-01,M1 Separation Room,0,0,17:24:16,17:25:25,0.0,1.15,1,1,17:25:13,2,0,0,1,0.0,"[1, '17:25:13', 0, 1, 0.0]",4
2022-04-01,M1 Separation Room,0,0,17:24:16,17:25:25,0.0,1.15,1,0,17:25:25,2,0,0,0,0.0,"[0, '17:25:25', 0, 0, 0.0]",4
2022-04-01,M1 Separation Room,0,0,17:51:51,17:55:27,0.0,3.6,2,2,17:51:51,2,0,1,1,0.0,"[2, '17:51:51', 1, 1, 0.0]",5
2022-04-01,M1 Separation Room,0,0,17:51:51,17:55:27,0.0,3.6,2,2,17:51:59,2,0,1,1,0.0,"[2, '17:51:59', 1, 1, 0.0]",5
2022-04-01,M1 Separation Room,0,0,17:51:51,17:55:27,0.0,3.6,2,1,17:54:12,2,0,0,1,0.0,"[1, '17:54:12', 0, 1, 0.0]",5
2022-04-01,M1 Separation Room,0,0,17:51:51,17:55:27,0.0,3.6,2,1,17:54:33,2,0,0,1,0.0,"[1, '17:54:33', 0, 1, 0.0]",5
2022-04-01,M1 Separation Room,0,0,17:51:51,17:55:27,0.0,3.6,2,0,17:55:27,2,0,0,0,0.0,"[0, '17:55:27', 0, 0, 0.0]",5
2022-04-01,M1 Separation Room,0,0,17:57:10,18:04:00,0.0,6.833333333333333,2,1,17:57:10,2,1,0,1,0.0,"[1, '17:57:10', 0, 1, 0.0]",3
2022-04-01,M1 Separation Room,0,0,17:57:10,18:04:00,0.0,6.833333333333333,2,2,18:03:51,2,1,1,1,0.0,"[2, '18:03:51', 1, 1, 0.0]",3
2022-04-01,M1 Separation Room,0,0,17:57:10,18:04:00,0.0,6.833333333333333,2,1,18:04:00,2,1,1,0,0.0,"[1, '18:04:00', 1, 0, 0.0]",3
2022-04-01,M1 Separation Room,0,0,18:04:05,18:18:36,0.0,14.516666666666667,2,2,18:04:05,2,1,1,1,0.0,"[2, '18:04:05', 1, 1, 0.0]",9
2022-04-01,M1 Separation Room,0,0,18:04:05,18:18:36,0.0,14.516666666666667,2,2,18:13:25,2,1,1,1,0.0,"[2, '18:13:25', 1, 1, 0.0]",9
2022-04-01,M1 Separation Room,0,0,18:04:05,18:18:36,0.0,14.516666666666667,2,2,18:14:30,2,1,1,1,0.0,"[2, '18:14:30', 1, 1, 0.0]",9
2022-04-01,M1 Separation Room,0,0,18:04:05,18:18:36,0.0,14.516666666666667,2,1,18:16:01,2,1,0,1,0.0,"[1, '18:16:01', 0, 1, 0.0]",9
2022-04-01,M1 Separation Room,0,0,18:04:05,18:18:36,0.0,14.516666666666667,2,2,18:16:42,2,1,1,1,0.0,"[2, '18:16:42', 1, 1, 0.0]",9
2022-04-01,M1 Separation Room,0,0,18:04:05,18:18:36,0.0,14.516666666666667,2,2,18:17:01,2,1,1,1,0.0,"[2, '18:17:01', 1, 1, 0.0]",9
2022-04-01,M1 Separation Room,0,0,18:04:05,18:18:36,0.0,14.516666666666667,2,2,18:17:10,2,1,1,1,0.0,"[2, '18:17:10', 1, 1, 0.0]",9
2022-04-01,M1 Separation Room,0,0,18:04:05,18:18:36,0.0,14.516666666666667,2,1,18:17:21,2,1,0,1,0.0,"[1, '18:17:21', 0, 1, 0.0]",9
2022-04-01,M1 Separation Room,0,0,18:04:05,18:18:36,0.0,14.516666666666667,2,1,18:18:36,2,1,1,0,0.0,"[1, '18:18:36', 1, 0, 0.0]",9
2022-04-01,M1 Separation Room,0,0,18:18:57,18:20:22,0.0,1.4166666666666667,2,2,18:18:57,3,1,1,1,0.0,"[2, '18:18:57', 1, 1, 0.0]",5
2022-04-01,M1 Separation Room,0,0,18:18:57,18:20:22,0.0,1.4166666666666667,2,3,18:19:14,3,1,1,2,0.0,"[3, '18:19:14', 1, 2, 0.0]",5
2022-04-01,M1 Separation Room,0,0,18:18:57,18:20:22,0.0,1.4166666666666667,2,2,18:19:44,3,1,1,1,0.0,"[2, '18:19:44', 1, 1, 0.0]",5
2022-04-01,M1 Separation Room,0,0,18:18:57,18:20:22,0.0,1.4166666666666667,2,1,18:20:04,3,1,0,1,0.0,"[1, '18:20:04', 0, 1, 0.0]",5
2022-04-01,M1 Separation Room,0,0,18:18:57,18:20:22,0.0,1.4166666666666667,2,1,18:20:22,3,1,0,1,0.0,"[1, '18:20:22', 0, 1, 0.0]",5
2022-04-01,M1 Separation Room,0,0,18:24:07,18:26:18,0.0,2.183333333333333,1,1,18:24:07,1,0,0,1,0.0,"[1, '18:24:07', 0, 1, 0.0]",4
2022-04-01,M1 Separation Room,0,0,18:24:07,18:26:18,0.0,2.183333333333333,1,1,18:24:16,1,0,0,1,0.0,"[1, '18:24:16', 0, 1, 0.0]",4
2022-04-01,M1 Separation Room,0,0,18:24:07,18:26:18,0.0,2.183333333333333,1,1,18:25:20,1,0,0,1,0.0,"[1, '18:25:20', 0, 1, 0.0]",4
2022-04-01,M1 Separation Room,0,0,18:24:07,18:26:18,0.0,2.183333333333333,1,0,18:26:18,1,0,0,0,0.0,"[0, '18:26:18', 0, 0, 0.0]",4
2022-04-01,M1 Separation Room,0,0,18:26:38,18:31:46,0.0,5.133333333333334,2,1,18:26:38,3,1,0,1,0.0,"[1, '18:26:38', 0, 1, 0.0]",10
2022-04-01,M1 Separation Room,0,0,18:26:38,18:31:46,0.0,5.133333333333334,2,2,18:27:05,3,1,1,1,0.0,"[2, '18:27:05', 1, 1, 0.0]",10
2022-04-01,M1 Separation Room,0,0,18:26:38,18:31:46,0.0,5.133333333333334,2,2,18:27:31,3,1,1,1,0.0,"[2, '18:27:31', 1, 1, 0.0]",10
2022-04-01,M1 Separation Room,0,0,18:26:38,18:31:46,0.0,5.133333333333334,2,3,18:28:06,3,1,2,1,0.0,"[3, '18:28:06', 2, 1, 0.0]",10
2022-04-01,M1 Separation Room,0,0,18:26:38,18:31:46,0.0,5.133333333333334,2,3,18:28:18,3,1,2,1,0.0,"[3, '18:28:18', 2, 1, 0.0]",10
2022-04-01,M1 Separation Room,0,0,18:26:38,18:31:46,0.0,5.133333333333334,2,2,18:28:36,3,1,1,1,0.0,"[2, '18:28:36', 1, 1, 0.0]",10
2022-04-01,M1 Separation Room,0,0,18:26:38,18:31:46,0.0,5.133333333333334,2,2,18:29:09,3,1,1,1,0.0,"[2, '18:29:09', 1, 1, 0.0]",10
2022-04-01,M1 Separation Room,0,0,18:26:38,18:31:46,0.0,5.133333333333334,2,2,18:29:17,3,1,1,1,0.0,"[2, '18:29:17', 1, 1, 0.0]",10
2022-04-01,M1 Separation Room,0,0,18:26:38,18:31:46,0.0,5.133333333333334,2,1,18:30:16,3,1,0,1,0.0,"[1, '18:30:16', 0, 1, 0.0]",10
2022-04-01,M1 Separation Room,0,0,18:26:38,18:31:46,0.0,5.133333333333334,2,1,18:31:46,3,1,1,0,0.0,"[1, '18:31:46', 1, 0, 0.0]",10
2022-04-06,M1 Separation Room,12:49:12,12:49:22,0,0,0.16666666666666666,0,2,1,12:49:12,2,1,0,1,0.0,"[1, '12:49:12', 0, 1, 0.0]",2
2022-04-06,M1 Separation Room,12:49:12,12:49:22,0,0,0.16666666666666666,0,2,2,12:49:22,2,1,0,2,0.0,"[2, '12:49:22', 0, 2, 0.0]",2
2022-04-06,M1 Separation Room,14:31:12,14:31:28,0,0,0.26666666666666666,0,2,4,14:31:12,4,0,0,3,1.0,"[4, '14:31:12', 0, 3, 1.0]",2
2022-04-06,M1 Separation Room,14:31:12,14:31:28,0,0,0.26666666666666666,0,2,0,14:31:28,4,0,0,0,0.0,"[0, '14:31:28', 0, 0, 0.0]",2
2022-04-06,M1 Separation Room,0,0,12:43:03,12:43:04,0.0,0.016666666666666666,3,1,12:43:03,4,1,0,1,0.0,"[1, '12:43:03', 0, 1, 0.0]",2
2022-04-06,M1 Separation Room,0,0,12:43:03,12:43:04,0.0,0.016666666666666666,3,4,12:43:04,4,1,1,3,0.0,"[4, '12:43:04', 1, 3, 0.0]",2
2022-04-06,M1 Separation Room,0,0,12:44:39,12:44:43,0.0,0.06666666666666667,2,1,12:44:39,3,1,0,1,0.0,"[1, '12:44:39', 0, 1, 0.0]",2
2022-04-06,M1 Separation Room,0,0,12:44:39,12:44:43,0.0,0.06666666666666667,2,3,12:44:43,3,1,0,3,0.0,"[3, '12:44:43', 0, 3, 0.0]",2
2022-04-06,M1 Separation Room,0,0,12:45:36,12:46:37,0.0,1.0166666666666666,2,1,12:45:36,3,1,0,1,0.0,"[1, '12:45:36', 0, 1, 0.0]",4
2022-04-06,M1 Separation Room,0,0,12:45:36,12:46:37,0.0,1.0166666666666666,2,1,12:45:55,3,1,0,1,0.0,"[1, '12:45:55', 0, 1, 0.0]",4
2022-04-06,M1 Separation Room,0,0,12:45:36,12:46:37,0.0,1.0166666666666666,2,1,12:46:16,3,1,0,1,0.0,"[1, '12:46:16', 0, 1, 0.0]",4
2022-04-06,M1 Separation Room,0,0,12:45:36,12:46:37,0.0,1.0166666666666666,2,3,12:46:37,3,1,0,3,0.0,"[3, '12:46:37', 0, 3, 0.0]",4
2022-04-06,M1 Separation Room,0,0,12:46:47,12:47:36,0.0,0.8166666666666667,2,1,12:46:47,3,1,0,1,0.0,"[1, '12:46:47', 0, 1, 0.0]",4
2022-04-06,M1 Separation Room,0,0,12:46:47,12:47:36,0.0,0.8166666666666667,2,2,12:47:16,3,1,1,1,0.0,"[2, '12:47:16', 1, 1, 0.0]",4
2022-04-06,M1 Separation Room,0,0,12:46:47,12:47:36,0.0,0.8166666666666667,2,1,12:47:35,3,1,0,1,0.0,"[1, '12:47:35', 0, 1, 0.0]",4
2022-04-06,M1 Separation Room,0,0,12:46:47,12:47:36,0.0,0.8166666666666667,2,3,12:47:36,3,1,1,2,0.0,"[3, '12:47:36', 1, 2, 0.0]",4
2022-04-06,M1 Separation Room,0,0,12:48:03,12:49:12,0.0,1.15,2,2,12:48:03,2,1,0,2,0.0,"[2, '12:48:03', 0, 2, 0.0]",4
2022-04-06,M1 Separation Room,0,0,12:48:03,12:49:12,0.0,1.15,2,2,12:48:30,2,1,0,2,0.0,"[2, '12:48:30', 0, 2, 0.0]",4
2022-04-06,M1 Separation Room,0,0,12:48:03,12:49:12,0.0,1.15,2,2,12:48:37,2,1,0,2,0.0,"[2, '12:48:37', 0, 2, 0.0]",4
2022-04-06,M1 Separation Room,0,0,12:48:03,12:49:12,0.0,1.15,2,1,12:49:12,2,1,0,1,0.0,"[1, '12:49:12', 0, 1, 0.0]",4
2022-04-06,M1 Separation Room,0,0,12:49:22,12:50:25,0.0,1.05,2,2,12:49:22,2,1,0,2,0.0,"[2, '12:49:22', 0, 2, 0.0]",5
2022-04-06,M1 Separation Room,0,0,12:49:22,12:50:25,0.0,1.05,2,1,12:49:35,2,1,0,1,0.0,"[1, '12:49:35', 0, 1, 0.0]",5
2022-04-06,M1 Separation Room,0,0,12:49:22,12:50:25,0.0,1.05,2,1,12:49:54,2,1,0,1,0.0,"[1, '12:49:54', 0, 1, 0.0]",5
2022-04-06,M1 Separation Room,0,0,12:49:22,12:50:25,0.0,1.05,2,1,12:50:04,2,1,0,1,0.0,"[1, '12:50:04', 0, 1, 0.0]",5
2022-04-06,M1 Separation Room,0,0,12:49:22,12:50:25,0.0,1.05,2,2,12:50:25,2,1,0,2,0.0,"[2, '12:50:25', 0, 2, 0.0]",5
2022-04-06,M1 Separation Room,0,0,12:51:05,12:51:16,0.0,0.18333333333333332,2,2,12:51:05,2,1,1,1,0.0,"[2, '12:51:05', 1, 1, 0.0]",3
2022-04-06,M1 Separation Room,0,0,12:51:05,12:51:16,0.0,0.18333333333333332,2,1,12:51:12,2,1,0,1,0.0,"[1, '12:51:12', 0, 1, 0.0]",3
2022-04-06,M1 Separation Room,0,0,12:51:05,12:51:16,0.0,0.18333333333333332,2,2,12:51:16,2,1,0,2,0.0,"[2, '12:51:16', 0, 2, 0.0]",3
2022-04-06,M1 Separation Room,0,0,12:51:52,12:52:14,0.0,0.36666666666666664,2,2,12:51:52,2,1,1,1,0.0,"[2, '12:51:52', 1, 1, 0.0]",3
